Longitude,Latitude,Distance_To_Road_M
93.912111,27.309086,5120.1
93.218705,27.966200,7.1
95.203604,27.025912,6.9
93.870399,27.644940,0.9
91.878818,27.606101,0.9
92.420487,27.312003,482.8
92.290244,27.106738,5.6
92.440041,27.214391,73.0
93.100868,27.289556,1.5
93.814965,27.540464,33.9
93.771224,27.491841,120.6
93.814334,27.111835,22.3
93.080686,27.662809,32.7
92.166086,26.961622,42.7
95.734791,27.124642,20.7
92.351651,27.346385,15.0
92.550556,27.118313,21.0
93.130511,27.553345,6.7
91.858898,27.654252,355.2
95.583863,28.210340,2951.8
93.667522,27.105805,9.3
96.339952,27.769905,76.7
94.269439,28.533409,309.8
93.095523,27.557370,17.1
92.178502,27.385532,374.5
91.632628,27.521027,1223.2
92.377584,27.340937,44.0
92.440044,27.217054,20.0
93.138161,27.525811,33.0
94.317968,28.999787,717.1
91.653041,27.573307,36.3
94.369157,28.525682,55.0
95.301714,26.809440,1.4
93.701764,27.219541,20.3
93.009455,27.318540,5.8
95.516343,26.939024,14.9
93.653015,27.702703,111.0
92.108793,27.075440,1.2
94.616175,28.256223,2875.3
95.433378,27.122363,261.1
95.964273,27.275908,31.6
93.944248,28.180840,53.7
94.879135,28.747036,11.5
94.758955,28.944806,2768.6
93.131203,27.542193,851.8
