Longitude,Latitude,Distance_To_Road_M
94.716490,26.113703,224.9
93.900460,25.794727,2033.4
94.439876,26.473902,145.0
94.729861,25.981206,5.0
95.056829,26.936267,224.1
94.465650,25.716142,63.2
94.807028,25.809100,3.5
94.092609,25.652436,138.3
94.813278,25.596037,254.4
95.027759,26.436794,35.1
93.650212,25.721161,2.0
94.403330,25.576071,2.9
94.830503,25.853965,25.3
94.432087,25.795277,0.5
94.522781,26.399619,31.2
94.199232,25.913824,34.6
93.764722,25.815508,49.4
94.599854,25.654885,7.1
94.730034,26.511411,69.3
94.727338,25.772619,200.9
94.671554,25.972425,9.5
94.885208,26.067981,291.2
94.670060,26.370256,59.7
93.660372,25.739138,18.2
94.597749,25.648098,5.0
94.629728,26.568231,3195.3
93.722136,25.872768,3.3
93.733665,25.558825,6.4
94.085364,25.724961,3.1
93.738450,25.885933,2.1
95.136618,26.946404,1195.1
94.866523,26.598058,2.1
94.593702,25.925233,2.9
93.718399,25.572253,20.6
93.676816,25.644722,10.1
94.917760,26.505309,1.8
94.814938,26.639633,20.4
94.900525,26.205961,8.6
94.588398,26.147829,16.4
94.109497,25.652169,2.2
95.045473,26.532531,80.7
94.338520,25.837312,0.5
94.396725,25.987416,4.8
94.651444,26.470881,2.6
94.511331,25.873278,57.6
93.746356,25.849213,58.6
94.574915,25.935332,20.2
94.799441,26.503721,3.8
94.680438,26.378203,1.9
94.466647,25.616323,1.0
94.586473,25.609907,3.5
93.613328,25.722361,457.4
94.465273,25.716945,2.0
94.850125,26.657195,7.7
94.810322,26.335538,7.0
94.708220,25.688070,5.2
94.534883,26.018958,136.1
93.775548,25.913155,1.8
93.896078,25.684701,1776.6
93.549785,25.290757,5.1
93.766148,25.878077,9.7
94.589654,25.557444,65.8
93.550600,25.271320,98.6
94.770686,25.629292,1213.8
94.897109,25.795414,0.7
94.464808,25.911280,209.1
94.235769,25.774567,15.3
94.600432,25.999491,332.7
95.055307,26.052632,469.5
94.540073,26.693600,4800.5
94.066483,25.675017,9.2
94.756888,26.683989,68.2
94.418805,25.692625,0.8
94.658884,25.534739,7.1
94.523557,26.393507,591.7
94.991674,26.082205,2467.5
95.079630,26.256473,21.5
94.971047,25.988067,8.1
95.044905,26.380372,28.0
94.845701,25.778709,131.3
94.657267,25.735455,0.6
95.118584,26.706927,5.5
94.779418,26.586912,25.4
94.325609,25.817849,3.2
94.434864,25.708858,14.6
93.706538,25.818272,25.6
94.022681,25.824164,2.5
93.666439,25.646248,30.4
93.695902,25.747266,12.8
93.573242,25.437476,468.8
94.632332,26.002407,13.0
94.521650,26.257785,9.3
94.442668,25.712032,134.5
94.204599,25.679608,7.8
94.865957,26.598444,17.1
94.059941,25.724791,193.2
94.797733,26.251094,1167.1
95.081758,26.076021,60.0
94.086358,25.576506,3406.8
94.373445,25.595175,884.6
93.665365,25.783464,96.4
93.883109,25.587403,275.0
94.772673,26.682086,59.4
94.487365,25.992932,91.6
94.569483,26.034915,1.9
94.578969,25.981196,1.8
93.544605,25.693036,0.6
93.904992,25.856055,14.3
94.182411,26.011084,0.5
93.789612,25.893253,16.0
93.805369,25.686203,0.8
94.966829,26.583170,17.9
93.495197,25.419519,1997.0
93.727925,25.885011,8.7
94.484088,25.737855,14.5
94.979679,26.012817,449.7
93.768378,25.949301,1.3
94.052712,25.842067,17.2
94.356974,25.825604,1.8
94.592862,25.908535,1.5
94.503781,25.874422,5.5
94.714616,25.670926,8.8
94.054848,26.183140,3266.0
94.967662,25.812112,5.4
94.835179,25.669809,223.3
94.098842,25.734226,187.2
94.258842,26.049750,69.8
93.658411,25.491215,22.2
93.494242,25.425577,1323.3
94.592092,25.922504,115.7
94.509438,25.636392,16.9
94.451746,26.079817,63.8
94.930485,26.010746,30.8
95.083986,26.164604,45.7
94.491947,25.893656,4.0
94.662278,26.429454,5.0
94.399195,25.799626,1.3
94.768499,25.906764,11.6
94.093638,25.797704,2245.1
94.323680,25.615265,1.1
94.794012,26.514117,458.7
94.855041,25.769215,9.5
95.027676,26.724673,7.9
94.746215,26.253791,0.5
94.997250,26.015284,7.9
94.060796,26.155491,5920.3
94.424048,26.359272,1.7
93.734052,25.920729,6.3
93.630244,25.446271,1757.1
95.118711,26.694424,21.5
94.194242,25.544545,16.8
94.936163,26.120652,8.6
94.191639,26.253022,11.4
94.501583,26.521529,506.8
93.546259,25.334954,3.8
94.566022,25.756772,8.7
93.754683,25.878232,4.2
94.925163,25.808292,4.8
94.824413,26.274789,12.9
94.929591,26.512712,17.2
94.653904,25.915592,114.9
94.531381,25.852926,16.9
94.404083,25.639985,1883.8
93.878497,25.761952,16.1
94.118240,25.784018,0.8
95.002837,25.990347,2.6
94.147019,25.826286,13.7
93.877671,25.688813,40.5
93.686080,25.762785,5.0
94.510239,26.323358,9.8
95.016266,26.209527,21.4
93.772662,25.858402,3.9
94.817225,26.243156,11.5
95.056013,26.914092,442.7
94.824957,26.770658,0.8
94.927888,25.992013,7.3
93.746760,25.800086,9.0
93.987262,25.735113,188.1
93.572544,25.690425,3.4
94.761172,25.700485,73.5
94.869598,25.763949,630.0
93.759705,25.532643,4.8
94.115061,25.654290,4.8
95.073046,26.508474,15.4
95.052831,26.037509,2.3
93.708929,25.903119,23.7
94.973861,26.401055,195.2
95.065840,26.574125,43.6
94.491411,25.617007,0.9
94.481589,26.347232,1.1
93.801816,25.791281,3.0
94.952800,26.414368,112.3
94.883624,25.955225,4.1
94.376558,25.816737,107.0
94.728341,26.018083,159.5
94.832433,26.422550,3030.5
94.483485,26.293116,19.4
94.216260,25.932393,75.3
93.524961,25.483878,368.9
94.458868,26.367490,927.0
94.030236,25.680277,4.9
94.394823,25.752076,0.5
93.783093,25.942389,117.9
95.078457,26.907997,0.8
94.274800,25.767742,241.5
94.116330,25.643336,7.0
93.822757,25.590555,9.0
94.562717,26.489924,3.4
93.889927,25.606445,622.3
94.762065,26.760140,25.6
94.991995,26.147739,399.9
94.037761,25.710844,14.1
94.941150,26.573249,323.5
94.966736,26.679695,21.0
93.792786,25.668110,24.4
94.954711,26.575427,3.3
93.744019,25.920397,3.6
93.746418,25.860008,0.5
94.797784,26.555623,17.1
94.443273,25.734545,32.9
95.017941,26.685126,177.4
93.680913,25.766331,22.2
93.977381,26.001616,208.7
93.777108,25.672018,7.7
94.788934,25.935435,91.8
94.594461,26.031325,4.9
94.797596,26.687085,366.4
95.079936,26.347835,2.7
94.162256,26.016517,20.5
94.188268,25.555141,1.4
94.297511,25.585983,2.5
93.845077,25.665476,2.1
93.706212,25.630731,1830.5
94.432555,25.949735,33.9
94.215194,25.880857,69.8
94.516425,26.326499,7.0
94.548405,26.250040,31.2
95.049036,26.169619,3.1
94.103379,26.297881,0.5
94.171978,26.042010,1581.7
94.877583,26.697965,5.8
93.743050,25.800179,37.8
93.694116,25.817593,9.6
94.287020,25.564149,44.9
94.352723,25.539565,107.8
94.538028,26.108751,3.1
94.334519,25.859090,68.2
94.119863,25.912864,100.9
93.858880,25.752640,10.4
94.092669,25.658776,4.9
94.852537,25.964814,7.3
93.728349,25.824120,6.1
94.338980,25.614232,219.0
93.798599,25.797241,15.8
93.861249,25.744645,56.7
94.594968,26.387116,7.5
94.904748,25.891806,130.4
94.945446,26.411351,65.3
94.766716,26.264645,2.2
94.839877,26.486861,1579.4
94.851785,26.718318,877.6
94.445788,25.685088,9.8
94.372550,26.473663,5.5
94.311286,25.981516,53.1
94.837200,26.528514,13.1
95.040914,26.538142,0.8
94.302692,25.602019,667.9
93.884455,25.731706,82.5
94.192680,25.628295,3.9
94.856841,26.583780,9.4
95.112162,26.294276,2.7
94.888076,25.669058,168.9
93.810541,25.680873,9.1
93.629385,25.754347,10.1
94.952282,26.002354,536.5
94.959446,26.613351,400.9
94.195197,25.680037,0.5
94.823888,26.268040,24.0
94.804352,25.826172,16.7
93.672282,25.795342,3.6
93.852782,25.757198,2.5
93.774883,25.832920,18.0
94.774115,26.516425,13.1
94.959835,26.356315,9.4
94.361700,25.648739,9.1
94.216369,26.232565,11.2
94.801287,26.582784,0.7
94.760615,25.568381,162.9
94.101011,25.693934,5.8
93.618663,25.736359,19.4
95.081119,26.499405,69.5
93.700091,25.752949,21.3
94.843365,26.025274,25.0
94.254973,26.056436,3.9
95.078933,26.505091,2.3
94.928624,26.017144,632.6
94.119826,25.906631,17.0
94.868814,26.090515,0.9
93.845220,25.756419,0.8
93.721950,25.525182,4.9
94.312914,25.644311,3117.4
94.022111,25.645785,17.9
94.863432,26.479984,61.3
94.408433,26.507967,349.9
94.036331,25.669571,3.5
94.434484,25.733067,436.0
94.937770,26.252872,68.7
94.922905,26.620945,4.1
95.201384,26.981993,226.1
94.850594,26.298547,382.5
93.755117,25.874639,16.7
95.062155,26.420382,6.5
94.249919,26.150357,262.4
94.818654,26.261837,11.7
94.536004,26.404853,39.5
94.598267,26.045880,7.8
93.793316,25.808447,9.9
94.721509,25.954389,2.1
94.936017,26.727763,6.3
94.514469,26.291885,39.5
94.019011,25.702462,2.3
94.601386,25.984576,4.7
94.285793,25.989877,5.6
94.455242,25.879707,22.0
93.711325,25.916241,7.8
94.777161,25.870743,609.4
94.819617,26.487541,7.2
93.563123,25.718253,10.6
94.694600,26.214698,4.7
94.938620,25.840425,2372.5
94.037880,25.722363,4.1
94.777416,25.720659,334.0
94.552877,25.997740,24.4
94.761763,25.849227,48.1
93.800042,25.570626,387.2
94.539675,26.113264,10.9
93.735930,25.882685,16.3
93.894591,25.598233,44.1
94.603501,26.011303,48.3
93.795660,25.667016,39.7
93.758906,25.921443,4.7
93.701425,25.830419,17.2
93.684553,25.744725,4.3
94.575134,25.969170,11.0
94.100190,25.669144,10.1
94.258904,26.081342,4.4
93.703198,25.897186,41.3
94.802285,26.706809,13.2
95.047962,26.399397,229.4
94.647592,26.207952,66.9
93.603620,25.354565,8.3
94.789278,26.516773,2.6
94.315622,26.072189,4877.0
93.707514,25.835377,5.7
93.551793,25.275795,18.9
93.768506,25.668910,0.5
94.822071,26.607262,956.8
93.754930,25.787383,4.0
94.506836,25.761600,191.4
95.037690,26.559954,53.0
94.304443,26.024316,4221.4
94.822614,26.618100,136.2
94.827686,26.479821,730.6
94.779068,26.282501,0.5
94.489696,25.785153,419.1
93.729218,25.640004,2.8
94.876669,25.671295,405.4
93.774616,25.831007,4.3
93.852242,25.736115,9.0
94.358097,26.262209,3869.4
93.712013,25.721075,2286.2
93.696471,25.502359,364.9
94.835039,26.560168,8.9
94.955538,26.412954,125.3
94.547100,26.198952,15.2
94.827972,26.662014,8.3
94.658418,26.597038,1341.2
93.855425,25.724560,6.1
93.852241,25.754120,177.3
94.772086,26.685379,27.1
93.778048,25.940868,50.1
94.269714,25.994224,0.5
93.617181,25.275512,81.0
94.108903,25.739852,77.2
95.075171,26.407862,18.2
95.102765,26.657120,2.9
93.718773,25.488594,7.6
93.604079,25.529984,232.1
94.114277,25.715572,14.4
93.672212,25.787200,0.5
93.738538,25.803092,3.5
94.626076,26.314461,1680.5
94.917550,26.622955,8.1
95.103035,26.266857,118.7
94.317207,25.791998,53.3
94.797683,26.318719,3.2
93.737873,25.890361,38.0
94.653793,26.645745,246.5
93.883370,25.658046,2323.9
94.202354,26.441349,2918.6
95.028945,26.719123,11.1
94.762347,25.567689,1.9
93.708581,25.871800,4.2
95.019400,26.698732,5.1
93.666689,25.634749,30.3
93.729879,25.892923,5.5
93.709003,25.864711,9.3
94.915283,26.420363,9.3
93.773849,25.862018,20.7
93.610242,25.612611,104.9
94.110071,26.292155,6.8
94.514598,26.351320,2003.5
94.171751,25.869643,38.3
94.215864,26.216154,5.8
93.663861,25.681545,27.1
94.819547,25.588073,598.8
94.016531,25.646494,19.5
94.785917,25.732164,6.6
94.940018,26.478267,109.2
94.843264,25.779910,7.4
94.230426,25.789603,32.6
94.339697,25.992033,360.9
94.007018,25.636678,4.8
94.029577,25.758235,74.7
93.891957,25.749715,0.7
93.717718,25.578181,57.5
94.954472,26.498537,0.9
94.892925,25.769058,977.0
93.742758,25.903277,10.8
93.793935,25.574582,3.7
94.709713,26.743220,80.5
94.685359,26.539074,425.5
93.882187,25.758750,7.4
94.310556,25.918602,2470.8
93.775802,25.887387,58.9
94.899297,25.676794,560.8
94.727714,25.868164,16.3
94.118457,25.673260,4.1
94.418716,26.507077,15.2
95.031378,26.710526,537.9
93.779637,25.929100,6.8
94.596060,25.997235,5.7
94.873924,26.047724,221.6
94.103732,26.316535,1.2
94.916857,25.872878,12.6
94.474739,26.317397,2754.2
95.090238,26.172372,1068.1
94.812679,25.786869,4.6
94.184354,25.998445,0.7
94.730189,26.204592,1.7
94.648820,25.735924,43.5
94.144726,25.672208,449.0
94.956904,26.751944,78.2
93.722978,25.518747,4.8
95.004852,26.387057,19.7
94.845683,26.243110,2729.9
94.778914,25.711515,1.0
94.886338,25.677083,280.5
94.417930,25.874934,787.5
94.768748,25.650780,2.3
94.824009,25.676754,1352.5
94.956381,25.818196,370.4
94.531780,26.562355,1.8
94.819223,25.913551,25.5
94.823035,26.667096,743.6
94.444323,26.487018,1.9
94.897313,26.701979,0.5
93.616491,25.355829,4.4
94.775430,26.637145,8.0
94.867394,26.100758,20.2
94.475471,26.359525,117.3
93.766580,25.865083,3.0
93.872871,25.770607,31.9
94.318261,25.809084,296.1
94.980677,26.120243,1767.2
94.424693,26.498643,5.9
94.003216,26.171795,42.2
94.098419,25.689528,28.1
94.856173,26.461104,47.3
93.708389,25.819275,2.3
94.923967,26.487540,1972.9
94.850509,25.769905,152.8
94.899407,26.699530,2.2
94.944146,26.544149,9.8
94.745573,26.441480,5884.0
94.794941,26.225293,26.6
94.891176,25.969068,129.1
94.112185,25.775835,7.6
94.117594,25.780800,53.9
93.778033,25.921108,0.5
94.477704,26.460274,5.4
94.663184,26.645693,13.5
94.004399,25.777612,542.3
94.229765,25.775173,430.9
95.006336,26.470856,85.4
94.997941,26.709351,474.1
94.194667,26.003544,1063.1
93.573648,25.698749,5.1
94.685754,26.677550,0.5
94.569070,26.270759,39.9
94.521268,26.321858,17.1
94.031315,25.687060,2.1
93.786358,25.663903,43.3
93.841113,25.737753,2.8
94.306245,25.681972,12.4
94.431747,25.950830,18.1
94.211259,25.671828,28.7
94.289809,26.247555,117.2
93.742291,25.887765,0.9
94.797005,26.319088,77.4
94.247276,25.679432,1314.9
94.896370,26.442811,7.7
94.402673,26.293376,14.4
94.301168,26.016306,3277.9
93.735204,25.750931,960.8
94.191288,25.533727,320.4
95.098812,26.557135,5.6
94.731325,26.586720,1481.4
94.767291,25.836420,2.7
94.886097,26.342537,1.2
93.779586,25.894014,4.3
93.612570,25.263861,3.2
94.560920,25.965119,258.8
94.461856,25.701138,9.2
95.176964,26.691700,19.4
94.456198,25.721981,665.8
94.925721,25.871550,9.9
94.400204,26.234579,5.6
94.770704,26.604086,13.4
93.911344,25.596173,1263.4
93.834836,25.736703,3.0
93.740508,25.921839,3.8
94.824850,26.013014,72.2
94.184245,25.556729,39.0
94.884227,26.327076,20.3
94.859016,25.838339,0.8
94.364141,25.654501,1.8
94.715870,25.778731,1277.9
94.611912,26.644972,1854.5
95.031266,26.165446,4.0
93.624905,25.469045,40.7
93.706274,25.917773,0.5
93.756200,25.810714,38.9
95.061150,26.133359,16.3
94.870745,26.421517,7.6
94.887420,26.310177,524.5
93.744915,25.676562,6.0
93.839485,25.856378,102.5
93.781211,25.810168,1.7
93.781732,25.930839,0.5
94.973037,26.602201,510.6
95.110800,26.281874,35.7
93.476986,25.293698,389.3
94.085999,26.208332,13.1
94.765642,25.895794,577.0
95.069935,26.241483,20.4
94.439811,26.499368,46.0
95.063873,26.162601,314.6
93.729227,25.863447,4.0
94.845043,25.941936,1799.0
94.138321,26.278955,714.5
93.581047,25.644814,1851.8
94.152760,26.145102,7.6
94.442864,25.996456,8.0
94.599721,25.889285,40.6
94.697802,26.403133,230.0
94.615152,25.667269,1.1
94.991502,25.790609,2987.6
94.663711,25.973924,33.9
94.896404,25.839970,0.5
94.240547,26.288218,891.4
95.047332,26.447374,9.8
95.055424,26.578595,9.7
94.993502,26.211672,0.5
95.061664,26.936611,32.1
94.634470,25.569525,3515.6
93.774530,25.904162,1.5
93.674229,25.511024,22.2
93.821633,25.827230,648.8
94.219804,26.204940,7.8
