latitude,longitude,district,label
27.243111995036163,88.3226070262187,South Sikkim,0
27.29694545088774,88.41174801015373,South Sikkim,0
27.14846829302544,88.42001257735754,South Sikkim,0
27.27987725205632,88.44313803952764,South Sikkim,0
27.19135576760449,88.4327561422619,South Sikkim,0
27.116386962313545,88.39913169386571,South Sikkim,0
27.25574601771694,88.4511646958525,South Sikkim,0
27.156448275849183,88.45511657462694,South Sikkim,0
27.371389004591837,88.2185831517456,West District,0
27.37435047444924,88.33439373132077,West Sikkim,0
27.32313299263691,88.22275445175592,West Sikkim,0
27.08694098027843,88.34045873552408,West Sikkim,0
27.29684676392104,88.23635876360285,West Sikkim,0
27.12523921820367,88.24632741860853,West Sikkim,0
27.104055591905848,88.27025320888589,West Sikkim,0
27.40504857488777,88.37052390582517,West Sikkim,0
27.12902749793483,88.2942073289189,West Sikkim,0
27.137033347239925,88.10177299195499,West Sikkim,0
27.12441620060838,88.19704671778862,West Sikkim,0
27.23805261581931,88.35382028240807,West Sikkim,0
27.392728682873376,88.36655728235345,West Sikkim,0
27.17997039036321,88.34687615751118,West Sikkim,0
27.15961121296883,88.17944467759648,West Sikkim,0
27.265092048068755,88.08060001483226,West Sikkim,0
27.216206309727156,88.23162510606413,West Sikkim,0
27.175022221780676,88.20463376258613,West Sikkim,0
27.255170966343353,88.19285929577738,West Sikkim,0
27.27088228623435,88.04828389910446,West Sikkim,0
27.096403180285748,88.34734436676874,West Sikkim,0
27.13045923656673,88.17953521007388,West Sikkim,0
27.278459532219582,88.1807909369972,West Sikkim,0
27.35818874515998,88.2833541363469,West Sikkim,0
27.30097968323095,88.10798704439189,West Sikkim,0
27.137272392949505,88.1900630417547,West Sikkim,0
27.250319482804944,88.1477439206055,West Sikkim,0
27.182757312171073,88.19819213686493,West Sikkim,0
27.14579765336082,88.31703978660032,West Sikkim,0
27.359788644235998,88.20622733578041,West Sikkim,0
27.205122799054223,88.31184357700349,West Sikkim,0
27.37395282080513,88.33758069583754,West Sikkim,0
27.14948050580172,88.24450637516411,West Sikkim,0
27.116729487872366,88.26022455865383,West Sikkim,0
27.355921543648122,88.24117586096828,West Sikkim,0
27.165447170847717,88.33833861296623,West Sikkim,0
27.107670151878136,88.15352703272248,West Sikkim,0
27.123089562923095,88.33261580739982,West Sikkim,0
27.290595180622322,88.20914682041634,West Sikkim,0
27.413141365085533,88.36470530718256,West Sikkim,0
27.210604883804905,88.33543467831974,West Sikkim,0
27.10579338673757,88.31768038204243,West Sikkim,0
27.265935733438198,88.33096115108528,West Sikkim,0
27.301543104754202,88.17337953410711,West Sikkim,0
27.131282553890415,88.2952763946219,West Sikkim,0
27.271990272961055,88.23768670792532,West Sikkim,0
27.151122813309676,88.28335789017596,West Sikkim,0
27.36728099991489,88.28971650436546,West Sikkim,0
27.415524271521207,88.37460551016018,West Sikkim,0
27.12886728870731,88.17041633508269,West Sikkim,0
27.112619842874995,88.30446723761904,West Sikkim,0
27.21432326208862,88.22960995663807,West Sikkim,0
27.343526651944607,88.19581393514191,West Sikkim,0
27.214767453266685,88.33132854191574,West Sikkim,0
27.376679396446736,88.300085730252,West Sikkim,0
27.10702343009535,88.22816913142677,West Sikkim,0
27.192167368466354,88.24870341966478,West Sikkim,0
27.167118205906423,88.2856140686393,West Sikkim,0
27.123868115285582,88.25417393777282,West Sikkim,0
27.14890800391133,88.2564272362452,West Sikkim,0
27.14725182314114,88.15959560747345,West Sikkim,0
27.136582572490155,88.34865262891533,West Sikkim,0
27.117468756760957,88.17970977383742,West Sikkim,0
27.293419570282317,88.07562123591586,West Sikkim,0
27.30482592116284,88.25684811766732,West Sikkim,0
27.357340025870172,88.24688410099023,West Sikkim,0
27.181125354810263,88.15954212872398,West Sikkim,0
27.227214507808807,88.29948160184323,West Sikkim,0
27.11688468631761,88.29052185547313,West Sikkim,0
27.399820367580183,88.30472559106776,West Sikkim,0
27.274775960341266,88.26697981429828,West Sikkim,0
27.199403548324913,88.32016614818055,West Sikkim,0
27.287934954812965,88.33421076297591,West Sikkim,0
27.240546887596107,88.23902107927837,West Sikkim,0
27.22802680732718,88.29383928675595,West Sikkim,0
27.21723472509246,88.2664354942615,West Sikkim,0
27.22778092808082,88.34818799360987,West Sikkim,0
27.32395864822698,88.26486028086745,West Sikkim,0
27.206079846565824,88.2612760021949,West Sikkim,0
27.209479370608996,88.34504092053602,West Sikkim,0
27.229514520653876,88.35319572893616,West Sikkim,0
27.096862221308005,88.24179501456341,West Sikkim,0
27.263954650950627,88.18448630594173,West Sikkim,0
27.307792030669034,88.31802413695075,West Sikkim,0
27.15156907497184,88.25857000448755,West Sikkim,0
27.17253455485076,88.34321984199086,West Sikkim,0
27.130000730723925,88.30437141873702,West Sikkim,0
27.149797141784806,88.31918507925235,West Sikkim,0
27.25003865764352,88.15096495844196,West Sikkim,0
27.134848009276794,88.24277530542425,West Sikkim,0
27.24026013597227,88.26141934873688,West Sikkim,0
27.256967755472424,88.13118060877702,West Sikkim,0
27.25306192538577,88.28515239221504,West Sikkim,0
27.275006884961474,88.11839433255793,West Sikkim,0
27.146798215236526,88.31941838980747,West Sikkim,0
27.13537192416288,88.11789851875508,West Sikkim,0
27.31386149295311,88.2776266485141,West Sikkim,0
27.218087287257067,88.30518207465772,West Sikkim,0
27.183870749903626,88.10841512619976,West Sikkim,0
27.37082755344741,88.30554354440169,West Sikkim,0
27.21438109219366,88.1968020870376,West Sikkim,0
27.168519219166665,88.2314369340123,West Sikkim,0
27.137711364722445,88.17357984470274,West Sikkim,0
27.320739234590757,88.20064732539012,West Sikkim,0
27.151183247759036,88.18893014297066,West Sikkim,0
27.158429874745657,88.15332616225533,West Sikkim,0
27.275796200379126,88.27425894146427,West Sikkim,0
27.257057277041167,88.27205531924226,West Sikkim,0
27.2497057950014,88.17360610033154,West Sikkim,0
27.237933967620727,88.22918380202029,West Sikkim,0
27.23113567301571,88.28746857647191,West Sikkim,0
27.160280088983455,88.31596874075468,West Sikkim,0
27.109344691228184,88.30104265448506,West Sikkim,0
27.368312894506513,88.28837675900013,West Sikkim,0
27.276731257944625,88.20177194754399,West Sikkim,0
27.143421729732957,88.36260294495439,West Sikkim,0
27.11563961314323,88.20694055662696,West Sikkim,0
27.401846406107552,88.30800629265934,West Sikkim,0
27.212692763846295,88.25971347131807,West Sikkim,0
27.153182368199626,88.31564666608375,West Sikkim,0
27.22903961181352,88.35303503440201,West Sikkim,0
27.205492289465273,88.24476874533407,West Sikkim,0
27.305000045136715,88.26473651793617,West Sikkim,0
27.12245378573356,88.18638017752284,West Sikkim,0
27.247559872337384,88.2884251608717,West Sikkim,0
27.168999056875744,88.07619772576675,West Sikkim,0
27.38385109000053,88.32253416494994,West Sikkim,0
27.132439224278034,88.11294038641425,West Sikkim,0
27.101768335175315,88.35681876570986,West Sikkim,0
27.10905349777453,88.3155633892644,West Sikkim,0
27.3556974594158,88.29201899255051,West Sikkim,0
27.095957601721903,88.36222199519102,West Sikkim,0
27.240186416560313,88.31972841672324,West Sikkim,0
27.160159993109314,88.16204487999671,West Sikkim,0
27.28596466879,88.22463623482243,West Sikkim,0
27.33111459593509,88.23739121074617,West Sikkim,0
27.155243767048844,88.29259278777195,West Sikkim,0
27.10472319501193,88.22034724971137,West Sikkim,0
27.17530866018728,88.25927956955624,West Sikkim,0
27.38590312470632,88.31586827423361,West Sikkim,0
27.128965482889644,88.25434361783064,West Sikkim,0
27.178739617331992,88.27152197582413,West Sikkim,0
27.154819523914995,88.11494804667409,West Sikkim,0
27.254279062157714,88.1957146236372,West Sikkim,0
27.261360636854786,88.23616648412468,West Sikkim,0
27.20204639903237,88.33817233633752,West Sikkim,0
27.136722940344256,88.33629988503081,West Sikkim,0
27.13575503736135,88.29183340725601,West Sikkim,0
27.319884844634323,88.15066457894005,West Sikkim,0
27.25578399025099,88.26589993151326,West Sikkim,0
27.265693599840297,88.12515830791735,West Sikkim,0
27.32481790918076,88.15429027889643,West Sikkim,0
27.249382638861764,88.33100190252163,West Sikkim,0
27.161599139725702,88.36427058589003,West Sikkim,0
27.122637934604327,88.12958612789902,West Sikkim,0
27.147175560205287,88.21302408080926,West Sikkim,0
27.280727504434658,88.25388749923661,West Sikkim,0
27.220272331648797,88.33543671963673,West Sikkim,0
27.16980991858928,88.16560567385207,West Sikkim,0
27.233766704733025,88.1021495989674,West Sikkim,0
27.243669760654882,88.24204932578851,West Sikkim,0
27.213150322324367,88.22376919874525,West Sikkim,0
27.13692780866269,88.0819371663569,West Sikkim,0
27.330787397159295,88.27015234006865,West Sikkim,0
27.253142382671125,88.13975990142988,West Sikkim,0
27.230696889431574,88.3143000644363,West Sikkim,0
27.177929857731606,88.15928817350944,West Sikkim,0
27.253221040235047,88.32476839834527,West Sikkim,0
27.195948638954036,88.21751163134815,West Sikkim,0
27.25596871446126,88.32419930565149,West Sikkim,0
27.244059267385783,88.29515749311581,West Sikkim,0
27.301259129952744,88.24771294755571,West Sikkim,0
27.261452133576928,88.16883127744815,West Sikkim,0
27.378103234073357,88.36608695282924,West Sikkim,0
27.206318872593236,88.22780527223152,West Sikkim,0
27.231129494950483,88.24420516360419,West Sikkim,0
27.154158587676577,88.24383288974137,West Sikkim,0
27.272249947402674,88.22886375666047,West Sikkim,0
27.101838528232687,88.25044229692742,West Sikkim,0
27.323545934640894,88.19772783134565,West Sikkim,0
27.185536238559145,88.16170972408509,West Sikkim,0
27.183051544906533,88.26469810239846,West Sikkim,0
27.24053287624955,88.3370350830578,West Sikkim,0
27.324619233807976,88.14745353675126,West Sikkim,0
27.30756980286886,88.26884376202437,West Sikkim,0
27.142182678745307,88.35251539722593,West Sikkim,0
27.17928429537446,88.0793853727837,West Sikkim,0
27.12911561939342,88.10316586689373,West Sikkim,0
27.15377677488013,88.12732938115332,West Sikkim,0
27.130565115980346,88.26416659863139,West Sikkim,0
27.29796852629908,88.09870663941898,West Sikkim,0
27.128781686627537,88.33578063416873,West Sikkim,0
27.289543483495656,88.09593489190866,West Sikkim,0
27.35373040507884,88.2134162786439,West Sikkim,0
27.136350902421675,88.33041891248597,West Sikkim,0
27.274059116727294,88.15461555676643,West Sikkim,0
27.15461490138965,88.26921572200285,West Sikkim,0
27.150140835233515,88.27626613955056,West Sikkim,0
27.154858177425478,88.28250055704814,West Sikkim,0
27.304216397601024,88.28413201961656,West Sikkim,0
27.155176207053493,88.35965658550685,West Sikkim,0
27.26612088771695,88.18783493961121,West Sikkim,0
27.13724120491447,88.30679057773887,West Sikkim,0
27.23700272007324,88.23970342618706,West Sikkim,0
27.263964224360475,88.18351198930571,West Sikkim,0
27.311554233233597,88.23717592304466,West Sikkim,0
27.350298110230515,88.20469958766878,West Sikkim,0
27.301601991180384,88.20870544773317,West district,0
27.280660103073473,88.20149161686462,West district,0
