latitude,longitude,district,label,elevation,slope,aspect,curvature,distance_to_drainage
27.269917,88.077111,West Sikkim,1,2022.2369384765625,39.2767448425293,139.04849243164062,-2.1089258193969727,184.41303327450134
27.27,88.179944,West Sikkim,1,1305.4749755859375,42.746925354003906,200.15965270996094,-0.5217037200927734,82.47201566774314
27.270056,88.430139,South Sikkim,1,493.23468017578125,32.29461669921875,342.30511474609375,-0.1250704824924469,65.19985318379017
27.270056,88.174444,West Sikkim,1,1324.0096435546875,28.6697940826416,188.8314208984375,-1.2648903131484985,379.05738998909834
27.270667,88.142056,West Sikkim,1,1476.8992919921875,36.21314239501953,167.5996551513672,-1.6614230871200562,0.0
27.27075,88.167417,West Sikkim,1,1366.441162109375,27.960987091064453,224.3406524658203,-0.6394948363304138,204.10782537874525
27.271583,88.430389,South Sikkim,1,496.91009521484375,45.89006423950195,154.30682373046875,-0.2767602801322937,65.19985318379017
27.272056,88.394139,South Sikkim,1,1040.7154541015625,27.65972328186035,133.48085021972656,0.900432825088501,240.44517801476906
27.273083,88.389528,South Sikkim,1,1194.23095703125,37.692222595214844,144.72486877441406,-1.9463098049163818,417.4827601981901
27.27325,88.303417,West Sikkim,1,1305.277099609375,43.10447311401367,152.6999969482422,0.8477111458778381,268.82588145153073
27.273861,88.398722,South Sikkim,1,965.059814453125,35.135841369628906,97.58786010742188,1.3647198677062988,250.82884335095778
27.2755,88.308056,West Sikkim,1,1576.989501953125,43.88562774658203,212.1278839111328,-0.5366070866584778,664.9106473350614
27.27575,88.084972,West Sikkim,1,2044.2171630859375,48.12672805786133,142.4298095703125,0.09143024682998657,392.284278244487
27.275917,88.254278,West Sikkim,1,1101.3360595703125,22.591033935546875,207.59402465820312,0.31521037220954895,488.7815177168158
27.276167,88.398722,South Sikkim,1,899.3802490234375,36.18597412109375,65.31385040283203,-1.1288361549377441,164.94403133548627
27.279889,88.436472,South Sikkim,1,580.0789794921875,41.56715774536133,126.21939086914062,1.0764877796173096,287.1755640555846
27.279972,88.804278,East Sikkim,1,3698.59375,35.96497344970703,146.3991241455078,-0.22788643836975098,714.8235494117221
27.279972,88.186917,West Sikkim,1,1743.162353515625,28.38545036315918,131.16102600097656,1.1694399118423462,466.53217229427486
27.280667,88.190861,West Sikkim,1,1563.28125,33.566951751708984,135.1573944091797,-1.2358589172363281,87.47478230517653
27.280889,88.084333,West Sikkim,1,2396.369140625,26.15301513671875,135.1264190673828,1.420959234237671,839.5351438684005
27.281028,88.227667,West Sikkim,1,1293.1136474609375,30.17612648010254,172.83697509765625,0.6913550496101379,383.5170421109049
27.281444,88.187833,West Sikkim,1,1736.8154296875,29.376676559448242,97.18880462646484,-0.6995102763175964,389.01971986608265
27.281611,88.229556,West Sikkim,1,1278.1927490234375,39.33881759643555,128.78524780273438,-0.6947147846221924,204.10782537874525
27.282,88.415028,South Sikkim,1,1388.6376953125,43.07154846191406,180.4123992919922,1.0473127365112305,904.376256067203
27.282444,88.598917,East Sikkim,1,833.519775390625,17.005386352539062,279.2727966308594,-0.77694171667099,65.19985318379017
27.282667,88.108278,West Sikkim,1,1616.4605712890625,19.080215454101562,255.34486389160156,-0.26151230931282043,29.15826076839218
27.282917,88.189556,West Sikkim,1,1753.6724853515625,32.607749938964844,120.3746337890625,-0.05329602211713791,351.11195479568335
27.283194,88.106667,West Sikkim,1,1587.1317138671875,26.843591690063477,225.9495849609375,-2.608116626739502,82.47201566774314
27.283444,88.192639,West Sikkim,1,1691.9971923828125,26.707792282104492,166.18797302246094,0.47311705350875854,332.4553236675307
27.283639,88.189944,West Sikkim,1,1764.9468994140625,33.54063415527344,145.06851196289062,1.286628007888794,391.199119102741
27.28408,88.54611,East Sikkim,1,1521.53125,31.27631187438965,100.80175018310547,-0.14751167595386505,396.5952239273039
27.284139,88.264889,West Sikkim,1,1053.6883544921875,32.68008041381836,135.66563415527344,-0.4441143572330475,195.5995595513705
27.28425,88.370056,South Sikkim,1,1947.1580810546875,33.756935119628906,93.28193664550781,0.6987062692642212,700.4054587798921
27.284528,88.195583,West Sikkim,1,1716.786376953125,28.490009307861328,200.4646759033203,-1.2023191452026367,578.7749505540111
27.28475,88.106194,West Sikkim,1,1609.4345703125,18.142356872558594,254.3664093017578,-1.037061333656311,29.15826076839218
27.285,88.197583,West Sikkim,1,1767.0904541015625,32.73263931274414,166.4371795654297,-0.7352898120880127,688.1596640808876
27.287194,88.369444,South Sikkim,1,1955.3680419921875,29.575576782226562,78.54940032958984,-0.45551443099975586,665.5496774175223
27.287361,88.102611,West Sikkim,1,1721.293212890625,41.018672943115234,252.9817352294922,0.04258513078093529,87.47478230517653
27.288167,88.102778,West Sikkim,1,1773.138916015625,38.75843048095703,242.6664581298828,0.23302651941776276,145.79130384196088
27.288444,88.102667,West Sikkim,1,1765.3677978515625,39.290435791015625,236.99618530273438,0.5776990056037903,130.39970636758034
27.288667,88.816111,East Sikkim,1,3779.75,21.037473678588867,133.10714721679688,1.5057275295257568,785.1101986359812
27.289861,88.084389,West Sikkim,1,2089.6357421875,33.448055267333984,61.59962844848633,0.42745935916900635,157.02203972719624
27.292583,88.820417,East Sikkim,1,3792.6650390625,17.044517517089844,168.57659912109375,0.3992607295513153,437.3739115258827
27.292944,88.589417,East Sikkim,1,859.4440307617188,22.5266170501709,38.51059341430664,-0.2829340994358063,41.23600783387157
27.293417,88.294917,West Sikkim,1,747.5988159179688,47.040340423583984,358.9212646484375,0.10597465932369232,157.02203972719624
27.293556,88.642056,East Sikkim,1,1454.752197265625,31.313961029052734,182.73257446289062,-0.37456536293029785,444.1253963473757
27.294889,88.079944,West Sikkim,1,2078.677490234375,25.999914169311523,12.080063819885254,0.37881526350975037,145.79130384196088
27.29525,88.102694,West Sikkim,1,1937.146240234375,36.868408203125,105.96995544433594,-0.6902064681053162,264.0392812160338
27.295444,88.094583,West Sikkim,1,2070.38818359375,41.33567428588867,168.72157287597656,0.38369688391685486,441.2445525642225
27.296028,88.10175,West Sikkim,1,2002.8172607421875,26.4143009185791,72.2317123413086,1.269456148147583,368.8260665490027
27.297139,88.388472,South Sikkim,1,1517.5169677734375,26.382266998291016,241.20814514160156,0.4093111455440521,249.128289212088
27.29975,88.419778,South Sikkim,1,1341.3924560546875,26.363250732421875,120.56004333496094,-0.053267307579517365,249.128289212088
27.301972,88.218778,West Sikkim,1,1815.2193603515625,40.46034240722656,25.95968246459961,1.4959641695022583,566.1510156143496
27.302861,88.373944,South Sikkim,1,1770.3673095703125,36.545291900634766,60.47407913208008,-0.22831717133522034,233.26608614713743
27.303083,88.433167,South Sikkim,1,884.2359008789062,34.208824157714844,108.08740997314453,0.7885858416557312,206.18003916935783
27.304028,88.178806,West Sikkim,1,1626.61279296875,25.972810745239258,44.407657623291016,0.7448521256446838,82.47201566774314
27.30675,88.199083,West Sikkim,1,1632.9061279296875,35.105159759521484,27.36195182800293,-0.2267952412366867,105.13160430378801
27.306806,88.375194,South Sikkim,1,1601.9764404296875,34.964603424072266,75.21378326416016,-0.7643212080001831,58.31652153678436
27.306861,88.368444,South Sikkim,1,1944.96337890625,29.737201690673828,99.55210876464844,0.1876559853553772,536.0681018403303
27.311667,88.418611,South Sikkim,1,1235.451171875,25.731407165527344,65.16670989990234,-0.22538818418979645,174.94956461035306
27.313722,88.189917,West Sikkim,1,1279.673095703125,40.943572998046875,21.866992950439453,-1.5553191900253296,29.15826076839218
27.313917,88.557583,East Sikkim,1,1292.3685302734375,29.078296661376953,46.31864929199219,1.4729056358337402,92.20651663725067
27.3145,88.8365,East Sikkim,1,4089.58837890625,31.77709197998047,185.6389617919922,0.03422890976071358,525.6580215189401
27.314694,88.417917,South Sikkim,1,1220.920654296875,32.820953369140625,134.9457550048828,-0.3179096281528473,58.31652153678436
27.315028,88.558139,East Sikkim,1,1255.2562255859375,40.559017181396484,181.1217498779297,0.2337731271982193,58.31652153678436
27.315028,88.558611,East Sikkim,1,1249.1575927734375,37.276702880859375,163.7783660888672,0.025528104975819588,65.19985318379017
27.315083,88.506056,East Sikkim,1,1489.2034912109375,33.02082061767578,90.87482452392578,-0.5940381288528442,58.31652153678436
27.315778,88.178944,West Sikkim,1,1520.9368896484375,31.091262817382812,138.98587036132812,0.20497144758701324,352.3206053745417
27.316,88.559889,East Sikkim,1,1265.2401123046875,24.305767059326172,132.55923461914062,1.9092093706130981,123.70802350161468
27.316583,88.178917,West Sikkim,1,1549.937744140625,29.38013458251953,116.56731414794922,-1.464463233947754,371.12407050484404
27.316944,88.560056,East Sikkim,1,1281.40966796875,30.37700080871582,182.6741485595703,-0.5124860405921936,186.70396624747931
27.317083,88.178556,West Sikkim,1,1581.983154296875,29.976980209350586,139.19932556152344,-0.8966423869132996,351.11195479568335
27.317417,88.182861,West Sikkim,1,1387.510009765625,14.987472534179688,199.0775604248047,-0.28396785259246826,29.15826076839218
27.31892,88.16222,West Sikkim,1,1430.286865234375,19.471765518188477,177.36534118652344,-0.17398738861083984,58.31652153678436
27.320111,88.177833,West Sikkim,1,1694.09326171875,20.137845993041992,102.49713897705078,-0.027452046051621437,276.619549911752
27.320611,88.219611,West Sikkim,1,1199.1063232421875,42.062747955322266,153.68276977539062,-2.307177782058716,186.70396624747931
27.324944,88.213861,West Sikkim,1,1631.84521484375,37.709014892578125,92.0589599609375,-0.2078142762184143,793.1904478546078
27.326444,88.219,West Sikkim,1,1286.0400390625,39.35862350463867,74.90766906738281,0.20666566491127014,240.44517801476906
27.329361,88.649278,East Sikkim,1,1401.40869140625,1.770596981048584,18.45948600769043,-1.9068260192871094,0.0
27.329472,88.648917,East Sikkim,1,1409.15234375,21.95612335205078,46.40443801879883,-0.04496851935982704,29.15826076839218
27.3305,88.215639,West Sikkim,1,1533.677001953125,41.75218963623047,43.93312072753906,1.5754774808883667,590.4097815292349
27.33075,88.216333,West Sikkim,1,1463.4071044921875,37.24656295776367,28.86570930480957,-1.7190264463424683,536.0681018403303
27.330778,88.49225,East Sikkim,1,872.4625244140625,23.449331283569336,283.3380126953125,-0.1906280368566513,276.619549911752
27.330917,88.450528,South Sikkim,1,1123.2596435546875,33.636985778808594,124.755859375,0.3544357717037201,105.13160430378801
27.33325,88.213583,West Sikkim,1,1401.3614501953125,34.08107376098633,12.194476127624512,-1.4928629398345947,349.89912922070613
27.333333,88.212972,West Sikkim,1,1411.9613037109375,38.6497917175293,8.96261978149414,-0.3571063280105591,349.89912922070613
27.335,88.206722,West Sikkim,1,1469.9405517578125,33.57688522338867,75.20689392089844,1.1197333335876465,92.20651663725067
27.337194,88.621833,East Sikkim,1,1785.339111328125,16.4050235748291,122.19161987304688,-0.029778003692626953,184.41303327450134
27.339806,88.227361,West Sikkim,1,1180.8056640625,37.965003967285156,99.74817657470703,0.06380590796470642,300.2026684258173
27.340917,88.628389,East Sikkim,1,1997.3956298828125,23.035152435302734,168.3831329345703,0.48727381229400635,601.1129450369226
27.341444,88.626194,East Sikkim,1,1981.05859375,30.81438636779785,181.00648498535156,-1.3950865268707275,586.7986786541115
27.342,88.223722,West Sikkim,1,1236.2164306640625,34.24553298950195,28.93504524230957,-0.2328542172908783,503.34962299498386
27.345028,88.246639,West Sikkim,1,1681.5914306640625,37.863258361816406,212.53201293945312,0.12324704974889755,583.1652153678435
27.347278,88.196833,West Sikkim,1,1839.8372802734375,36.302528381347656,74.92535400390625,0.11862385272979736,405.07950455465993
27.348722,88.600556,East Sikkim,1,1251.644775390625,27.93295669555664,331.6342468261719,-0.7460007071495056,87.47478230517653
27.351194,88.272417,South Sikkim,1,1531.145751953125,25.29947280883789,168.9351043701172,-0.5548988580703735,123.70802350161468
27.3515,88.273028,West Sikkim,1,1540.5379638671875,23.209510803222656,166.82244873046875,-0.07667046040296555,105.13160430378801
27.358583,88.840194,East Sikkim,1,3823.16357421875,34.943939208984375,228.21331787109375,-1.132023572921753,41.23600783387157
27.361583,88.839306,East Sikkim,1,3827.5732421875,34.992740631103516,271.7735290527344,-0.33574196696281433,260.7994127351607
27.364583,88.787333,East Sikkim,1,3872.876953125,32.10441207885742,181.1661376953125,0.003445863490924239,623.3324202736162
27.364722,88.834917,East Sikkim,1,3859.67431640625,30.955936431884766,137.63058471679688,-0.20680923759937286,204.10782537874525
27.365056,88.655167,East Sikkim,1,2345.29345703125,31.45199203491211,214.5657501220703,-1.073271632194519,184.41303327450134
27.366944,88.449806,South Sikkim,1,1687.55810546875,27.406997680664062,98.85620880126953,-0.9547626376152039,743.3927032022933
27.367111,88.776028,East Sikkim,1,3906.778564453125,24.94818115234375,148.064208984375,0.5606420040130615,495.690433062667
27.368194,88.711167,East Sikkim,1,3161.26416015625,28.829410552978516,248.0822296142578,0.0845385193824768,379.05738998909834
27.368278,88.711278,East Sikkim,1,3168.75341796875,33.10063171386719,245.92880249023438,0.461803138256073,365.35196024230754
27.368917,88.794611,East Sikkim,1,3904.16796875,30.998069763183594,117.16751098632812,0.019067110493779182,577.3041096742019
27.369306,88.691583,East Sikkim,1,2816.33544921875,36.43004608154297,110.56007385253906,0.8295341730117798,661.0634946155362
27.369333,88.714917,East Sikkim,1,3205.71484375,21.459348678588867,127.33561706542969,-0.7703227996826172,157.02203972719624
27.369778,88.456833,South Sikkim,1,1518.9310302734375,33.03590774536133,139.9822235107422,-0.7885858416557312,553.239099823504
27.370083,88.67925,East Sikkim,1,2570.664306640625,32.410301208496094,237.9373016357422,-1.1153111457824707,291.58260768392176
27.370472,88.686417,East Sikkim,1,2741.134521484375,43.38111877441406,233.18182373046875,0.0663328692317009,309.95656361374915
27.37075,88.679444,East Sikkim,1,2629.28515625,35.364837646484375,222.71046447753906,-0.010280159302055836,320.740868452314
27.370861,88.683167,East Sikkim,1,2713.987548828125,40.888675689697266,145.45901489257812,-1.4984911680221558,287.1755640555846
27.370972,88.710111,East Sikkim,1,3161.421142578125,41.059993743896484,257.19189453125,-0.17998893558979034,145.79130384196088
27.371472,88.709722,East Sikkim,1,3151.769287109375,39.39777374267578,246.8269805908203,-0.6332348585128784,116.63304307356871
27.371806,88.677167,East Sikkim,1,2562.019287109375,32.192718505859375,193.88925170898438,-1.140236258506775,116.63304307356871
27.372278,88.688944,East Sikkim,1,2999.385498046875,34.177486419677734,227.0041961669922,1.6608487367630005,618.5401175080734
27.372333,88.617556,East Sikkim,1,1881.576171875,32.974853515625,323.931884765625,-1.2826365232467651,824.7201566774313
27.372806,88.739139,East Sikkim,1,3481.74853515625,29.861255645751953,203.42005920410156,-1.3119550943374634,116.63304307356871
27.373083,88.720028,East Sikkim,1,3264.080322265625,25.21800994873047,128.3951873779297,-1.297023057937622,164.94403133548627
27.373472,88.721944,East Sikkim,1,3278.414306640625,33.35771179199219,157.93734741210938,-0.3886359632015228,92.20651663725067
27.373472,88.731722,East Sikkim,1,3403.360595703125,27.286897659301758,206.4833221435547,0.22214333713054657,29.15826076839218
27.374583,88.542444,North Sikkim,1,1828.233154296875,35.887664794921875,109.16287994384766,-0.34286341071128845,515.8622931895253
27.374583,88.542333,North Sikkim,1,1828.233154296875,35.887664794921875,109.16287994384766,-0.34286341071128845,515.8622931895253
27.37475,88.782889,East Sikkim,1,3885.086181640625,29.63971710205078,104.2432861328125,-1.2555577754974365,293.03689405055025
27.375028,88.728278,East Sikkim,1,3370.69970703125,33.164615631103516,273.86724853515625,0.4179832339286804,105.13160430378801
27.375139,88.542833,North Sikkim,1,1831.933837890625,47.705265045166016,127.1582260131836,-1.0502991676330566,525.6580215189401
27.375139,88.708028,East Sikkim,1,3166.7802734375,42.22731018066406,282.5434875488281,-1.1672862768173218,164.94403133548627
27.375194,88.54275,North Sikkim,1,1854.52001953125,48.939884185791016,126.18299865722656,0.44649776816368103,536.0681018403303
27.375806,88.625278,East Sikkim,1,1866.00439453125,37.43486785888672,2.954167127609253,0.3545219302177429,519.1480735001394
27.375833,88.726722,East Sikkim,1,3333.164794921875,32.265533447265625,146.95529174804688,-0.9612810611724854,58.31652153678436
27.376222,88.799667,East Sikkim,1,3937.24951171875,36.07734298706055,116.56806945800781,-0.30828991532325745,275.0784819325981
27.376306,88.629583,East Sikkim,1,1843.415771484375,43.10120391845703,321.0715026855469,1.1109464168548584,368.8260665490027
27.376861,88.766167,East Sikkim,1,3777.991455078125,28.107839584350586,180.0005645751953,-0.5014879703521729,116.63304307356871
27.378306,88.770083,East Sikkim,1,3829.02001953125,19.66923713684082,157.92877197265625,-0.8900665640830994,260.7994127351607
27.378417,88.697222,East Sikkim,1,3089.291259765625,39.15385055541992,201.13771057128906,0.28428372740745544,373.40793249495863
27.378444,88.541667,North Sikkim,1,1765.973876953125,31.45637321472168,331.0696105957031,-0.370085746049881,644.1270336403593
27.378611,88.631083,East Sikkim,1,1832.547119140625,47.05588912963867,261.6111145019531,0.14340534806251526,276.619549911752
27.378667,88.699611,East Sikkim,1,3083.900634765625,29.387895584106445,149.68246459960938,0.7568264603614807,287.1755640555846
27.379639,88.315361,West Sikkim,1,1514.8892822265625,36.698890686035156,32.260250091552734,0.661979079246521,408.2156507574905
27.380806,88.726,East Sikkim,1,3601.530029296875,37.61384963989258,151.6674041748047,-0.04858667403459549,412.36007833871565
27.380861,88.812361,East Sikkim,1,3971.9599609375,45.02852249145508,226.29135131835938,0.32655298709869385,222.06269817368786
27.381278,88.632611,East Sikkim,1,1788.73828125,47.23851776123047,271.3352355957031,-1.677532434463501,444.1253963473757
27.381306,88.690444,East Sikkim,1,3084.82763671875,28.952869415283203,129.67019653320312,-0.018033351749181747,260.7994127351607
27.381556,88.691806,East Sikkim,1,3076.4296875,33.382469177246094,195.77354431152344,-1.1015851497650146,262.4243469155296
27.381917,88.640333,East Sikkim,1,1677.8524169921875,34.36673355102539,269.00421142578125,-1.9292241334915161,29.15826076839218
27.383361,88.702611,East Sikkim,1,3179.718017578125,37.2552375793457,203.40821838378906,-2.143097400665283,233.26608614713743
27.383611,88.305806,West Sikkim,1,1642.5755615234375,44.21782302856445,22.46727180480957,-0.6550873517990112,227.73329671633672
27.38375,88.808694,East Sikkim,1,3938.84375,35.11517333984375,69.97769927978516,-1.145864486694336,87.47478230517653
27.383806,88.633083,East Sikkim,1,1755.8348388671875,29.40036392211914,290.5993957519531,0.68681800365448,430.5165609894557
27.384444,88.639611,East Sikkim,1,1645.6697998046875,27.69568634033203,318.5920104980469,-1.9321818351745605,157.02203972719624
27.389222,88.310972,West Sikkim,1,1444.2802734375,46.8448486328125,221.06199645996094,0.9357241988182068,227.73329671633672
27.393139,88.310139,West Sikkim,1,1524.75927734375,34.9384765625,264.61724853515625,-0.3277016282081604,389.01971986608265
27.394,88.62525,East Sikkim,1,1601.5771484375,50.01057052612305,177.75076293945312,0.3734167516231537,417.4827601981901
27.395028,88.307389,West Sikkim,1,1630.377685546875,41.46944046020508,208.57650756835938,0.7069188952445984,433.46870913515824
27.395444,88.623583,East Sikkim,1,1611.8441162109375,33.33613586425781,201.4118194580078,-0.8069638013839722,329.88806267097254
27.3955,88.623556,North Sikkim,1,1611.8441162109375,33.33613586425781,201.4118194580078,-0.8069638013839722,329.88806267097254
27.3955,88.306889,West Sikkim,1,1629.641845703125,37.076080322265625,245.52841186523438,1.0623596906661987,406.1275774695512
27.395556,88.517528,North Sikkim,1,737.323486328125,34.865474700927734,280.6458740234375,-0.15878251194953918,288.65205483710093
27.395639,88.621667,East Sikkim,1,1608.137451171875,32.67170715332031,178.97764587402344,0.773940920829773,268.82588145153073
27.397083,88.519167,North Sikkim,1,752.8716430664062,30.519514083862305,326.318115234375,-1.0934299230575562,268.82588145153073
27.397389,88.356139,West Sikkim,1,1596.17333984375,35.437625885009766,104.22372436523438,-0.20301878452301025,174.94956461035306
27.398083,88.614583,East Sikkim,1,1638.8177490234375,39.70035171508789,162.53993225097656,-0.13530756533145905,828.8334996839517
27.399806,88.329139,West Sikkim,1,1944.8853759765625,25.707242965698242,272.87408447265625,0.24356511235237122,482.65509721155024
27.400278,88.356861,West Sikkim,1,1569.6917724609375,22.40496826171875,266.9643249511719,0.9268798232078552,87.47478230517653
27.40825,88.571167,North Sikkim,1,1673.163818359375,24.553159713745117,88.17337036132812,1.634459137916565,495.690433062667
27.409667,88.543722,North Sikkim,1,1537.3817138671875,43.376182556152344,195.73394775390625,-1.4009157419204712,212.27534257419205
27.4097,88.54371,North Sikkim,1,1537.3817138671875,43.376182556152344,195.73394775390625,-1.4009157419204712,212.27534257419205
27.409861,88.543722,North Sikkim,1,1537.3817138671875,43.376182556152344,195.73394775390625,-1.4009157419204712,212.27534257419205
27.411306,88.516611,North Sikkim,1,605.3046875,50.790409088134766,238.58792114257812,-2.9682955741882324,82.47201566774314
27.412111,88.627083,North Sikkim,1,1413.9881591796875,26.669815063476562,309.40887451171875,0.6065294146537781,82.47201566774314
27.412111,88.626944,North Sikkim,1,1413.9881591796875,26.669815063476562,309.40887451171875,0.6065294146537781,82.47201566774314
27.417306,88.622361,North Sikkim,1,1391.2720947265625,32.152339935302734,214.61935424804688,-0.5853086113929749,233.26608614713743
27.417389,88.621222,North Sikkim,1,1379.72998046875,45.8118896484375,172.8852996826172,-0.808916449546814,260.7994127351607
27.417444,88.621083,North Sikkim,1,1379.72998046875,45.8118896484375,172.8852996826172,-0.808916449546814,260.7994127351607
27.417778,88.623389,North Sikkim,1,1384.263671875,30.317134857177734,81.71076965332031,0.31799575686454773,227.73329671633672
27.417972,88.623361,North Sikkim,1,1396.20556640625,34.29521179199219,87.1656723022461,-1.9821181297302246,227.73329671633672
27.418,88.623333,North Sikkim,1,1396.20556640625,34.29521179199219,87.1656723022461,-1.9821181297302246,227.73329671633672
27.418472,88.616083,North Sikkim,1,1399.034423828125,14.512153625488281,191.14486694335938,-0.34142765402793884,461.03258318625336
27.418667,88.616778,North Sikkim,1,1417.64306640625,31.819887161254883,204.44882202148438,-0.8700230717658997,474.66209594294867
27.420028,88.515944,North Sikkim,1,649.167724609375,46.889347076416016,265.5996398925781,-2.3928937911987305,29.15826076839218
27.426,88.514,North Sikkim,1,664.4560546875,27.06757354736328,239.82130432128906,-0.07511982321739197,164.94403133548627
27.426361,88.583028,North Sikkim,1,1663.51025390625,28.68531608581543,169.65863037109375,0.4376533627510071,29.15826076839218
27.426361,88.583028,North Sikkim,1,1663.51025390625,28.68531608581543,169.65863037109375,0.4376533627510071,29.15826076839218
27.429556,88.611667,North Sikkim,1,1515.6539306640625,33.56254577636719,259.465576171875,-2.5525808334350586,495.690433062667
27.433083,88.514528,North Sikkim,1,730.3544921875,43.918968200683594,258.1818542480469,-0.9208495616912842,174.94956461035306
27.435944,88.515167,North Sikkim,1,763.0799560546875,48.310482025146484,265.25274658203125,-2.6786563396453857,233.26608614713743
27.436556,88.526639,North Sikkim,1,1282.9775390625,21.87679672241211,276.0086975097656,-0.35707759857177734,396.5952239273039
27.437444,88.613972,North Sikkim,1,1574.0206298828125,31.215545654296875,226.2726287841797,-1.9054476022720337,29.15826076839218
27.437889,88.601694,North Sikkim,1,1785.728271484375,26.723535537719727,73.09720611572266,-0.14983762800693512,578.7749505540111
27.437889,88.601694,North Sikkim,1,1785.728271484375,26.723535537719727,73.09720611572266,-0.14983762800693512,578.7749505540111
27.438139,88.527028,North Sikkim,1,1283.1990966796875,26.057781219482422,300.605712890625,0.5611014366149902,354.72555210128104
27.438389,88.514389,North Sikkim,1,764.1902465820312,26.635929107666016,251.2813262939453,0.2779950499534607,58.31652153678436
27.438778,88.527444,North Sikkim,1,1284.1285400390625,26.200273513793945,276.7415771484375,0.5439582467079163,379.05738998909834
27.441056,88.513694,North Sikkim,1,810.4396362304688,39.120792388916016,284.3372497558594,1.6427867412567139,227.73329671633672
27.448306,88.519667,North Sikkim,1,844.635498046875,38.63431930541992,297.0178527832031,-1.4167237281799316,41.23600783387157
27.461694,88.523472,North Sikkim,1,941.664306640625,35.84309005737305,261.5271301269531,0.29889994859695435,309.95656361374915
27.4795,88.528472,North Sikkim,1,893.4410400390625,29.21290397644043,218.6096649169922,-0.3281610608100891,235.08141380687945
27.480472,88.531194,North Sikkim,1,1004.285400390625,40.51622009277344,182.31214904785156,0.03790449723601341,396.5952239273039
27.481083,88.530667,North Sikkim,1,1029.6619873046875,28.239078521728516,244.20472717285156,0.8408768177032471,441.2445525642225
27.482583,88.52875,North Sikkim,1,926.6114501953125,37.589656829833984,286.60626220703125,-0.46557924151420593,235.08141380687945
27.482583,88.529528,North Sikkim,1,965.2506103515625,32.6731071472168,309.6014099121094,0.32306405901908875,249.128289212088
27.48603,88.53269,North Sikkim,1,1052.663330078125,25.790111541748047,242.05599975585938,0.9377055764198303,65.19985318379017
27.502,88.5375,North Sikkim,1,1229.5751953125,31.43412971496582,331.7352600097656,-1.098541259765625,105.13160430378801
27.5091,88.53848,North Sikkim,1,1236.72216796875,29.18340301513672,295.4635314941406,1.4714411497116089,227.73329671633672
27.514972,88.565472,North Sikkim,1,1386.622802734375,31.103479385375977,327.74725341796875,-0.20669437944889069,29.15826076839218
27.5152,88.56456,North Sikkim,1,1400.8397216796875,31.841203689575195,47.55729293823242,0.5072885155677795,41.23600783387157
27.516444,88.587361,North Sikkim,1,1470.65673828125,22.060855865478516,296.8147888183594,-0.025843976065516472,0.0
27.517278,88.539667,North Sikkim,1,1300.143798828125,38.72850799560547,297.4858093261719,-1.020435094833374,671.2735736269572
27.517306,88.542889,North Sikkim,1,1321.380615234375,37.06950759887695,37.102046966552734,0.14412324130535126,756.4307021190222
27.527194,88.603222,North Sikkim,1,1485.3121337890625,46.6845703125,7.014779567718506,-3.751741409301758,300.2026684258173
27.527333,88.590778,North Sikkim,1,1526.308837890625,40.391387939453125,246.94137573242188,-0.06595957279205322,606.7441026159734
27.527722,88.607972,North Sikkim,1,1524.938720703125,48.20991516113281,265.4118347167969,-2.5875563621520996,120.22258900738453
27.527917,88.60225,North Sikkim,1,1504.4912109375,44.658206939697266,27.745868682861328,0.1927386373281479,379.05738998909834
27.528722,88.600833,North Sikkim,1,1487.985595703125,46.0901985168457,36.791526794433594,0.358283668756485,380.1772074656567
27.529639,88.598139,North Sikkim,1,1468.6416015625,29.06336212158203,355.8585510253906,-0.8443514108657837,380.1772074656567
27.531667,88.606333,North Sikkim,1,1455.2808837890625,37.730045318603516,255.25494384765625,0.9357241988182068,206.18003916935783
27.533722,88.609278,North Sikkim,1,1442.20361328125,57.30630874633789,309.2969055175781,-3.0936388969421387,577.3041096742019
27.535056,88.610194,North Sikkim,1,1433.727294921875,37.37087631225586,284.142822265625,1.3556888103485107,453.59608617258715
27.535333,88.497972,North Sikkim,1,909.6807861328125,41.609962463378906,6.974651336669922,-0.8381345272064209,116.63304307356871
27.5435,88.628306,North Sikkim,1,1312.7850341796875,42.808349609375,45.199684143066406,0.7035017609596252,65.19985318379017
27.54375,88.58475,North Sikkim,1,1554.7918701171875,46.45158004760742,280.3125,-0.8643374443054199,206.18003916935783
27.545694,88.636,North Sikkim,1,1376.8612060546875,37.71548080444336,342.2712097167969,-1.296391248703003,148.67854064045866
27.545861,88.585194,North Sikkim,1,1654.828125,35.40395736694336,230.31581115722656,0.6634722948074341,233.26608614713743
27.546333,88.586472,North Sikkim,1,1753.360595703125,39.388824462890625,226.88525390625,0.21025510132312775,349.89912922070613
27.547111,88.602667,North Sikkim,1,1728.902099609375,28.48137092590332,91.81875610351562,-0.7793681621551514,227.73329671633672
27.548417,88.641944,North Sikkim,1,1351.297607421875,41.91847229003906,317.6519470214844,-0.12135182321071625,92.20651663725067
27.549194,88.583556,North Sikkim,1,1799.215087890625,47.38959884643555,232.7975311279297,0.6089414954185486,184.41303327450134
27.549306,88.644889,North Sikkim,1,1312.2423095703125,18.875003814697266,353.0682067871094,-1.0676721334457397,58.31652153678436
27.550917,88.646056,North Sikkim,1,1374.0484619140625,39.915897369384766,182.80072021484375,-1.285823941230774,116.63304307356871
